setor_economatica,setor_bovespa,id_cvm,codigo,listagem_bovespa,at,k,ll,d_cp,d_lp,v,depreciacao,caixa,dividendos,qtd_acoes,pl,v_merc,ebit,desp_fin,div_onerosa,fcl,cap_giro,ano,inv,fc,divida,cv,tamanho,alavanc,caixa_normalizado,dividendos_normalizado,q_tobin,cob_juros,div_pl,roa,roe,rok,fcl_normalizado,divonerosa_normalizado,tx_vendas,epu,cvm_reg,idade_firma,divlp_at,dum_dividendos,cv_industria,ln_epu,kz,ww,sa,fcp,dum_kz,dum_ww,dum_sa,dum_fcp,embi,fbcf,iee,ln_iie,epu_fc,epu_iie,epu_cv,ln_pib
Outros,Consumo Ciclico,670,HOOT4,Tradicional,643374659.53,467472225.75,4709123.503,237976331.23,505048198.91,160223940.66,12705601.04,156115.86323,0.0,18372000.0,86743549.178,67811512.257,31205330.833,53371553.185,13060207.072,530883.6540503,165758248.01,2016,-0.0522134096798122,0.0256544800941226,1.09458567494732,-0.0659601884940001,20.2822377867433,0.895460489093174,0.0002299818923762,0.0,1.26028594752136,0.584680957753544,0.0,0.0073194109112723,0.0542878813194138,0.0094203963016339,0.0007820706036147,0.0192396280243445,0.934039811506,308.932376861572,1980,36,0.784998587415534,0,-0.0363184295233993,5.73312240783948,3.1412233077713,-0.879663923183641,1.30086504560409,-2.54137692533607,1.0,1.0,0.0,1.0,354.0,141.2767645736185,116.95,4.761746493030188,0.14708027468908616,27.29967551964243,-0.3781578346802678,26.918250651989343
Outros,Consumo Ciclico,670,HOOT4,Tradicional,585406771.48,445340818.4,43452085.378,314100680.88,414067015.36,127217177.39,12649469.102,230719.0374,0.0,18372000.0,127712194.3,53531885.997,16907481.009,39177825.652,8327549.1059,5809137.0779,272339451.92,2017,-0.0900997376743853,0.0871988873807736,1.13179418159233,-0.206003941321362,20.1878174994254,0.850782573920013,0.0003586075919877,0.0,1.33531011310433,0.431557411051394,0.0,0.0742254573997262,0.340234428013426,0.0929511594154853,0.009029166741108,0.0129435453861106,0.793996058678638,346.490038553874,1980,37,0.707315042347689,0,0.027951189400811,5.84785406945444,2.96034444948255,-0.871284293571936,1.16614144469805,-2.8209632153108,1.0,1.0,0.0,1.0,270.0,137.7487550487655,110.55,4.705467907303455,0.5099263684215564,27.51688965041178,-1.2046809865797805,26.98964004796001
Outros,Consumo Ciclico,670,HOOT4,Tradicional,503758110.21,399029370.78,98640696.929,503546161.56,256744999.56,81999072.936,12164600.109,703711.31007,0.0,18372000.0,236236095.61,36637382.493,37259112.479,64003274.508,5131663.3368,18807050.19,481300949.13,2018,-0.139473380302007,0.189279151585259,1.29873994999727,-0.355440243068578,20.037606770768,0.762940658156021,0.0012020894604462,0.0,1.58196667698469,0.582143847567406,0.0,0.195809645402791,0.417551334288241,0.221494848110694,0.032126465060274,0.0112555005464261,0.644559756931422,165.088276545207,1980,38,0.509659287575483,0,0.0551711171044246,5.10648034019899,2.65092235149582,-0.870108393216914,0.977028269240868,-3.3430055490141,1.0,1.0,0.0,0.0,266.0,143.79987063467848,113.6,4.732683506287051,0.9665502663796696,24.16735528123885,-1.8150486133452441,27.043394718182963
Outros,Consumo Ciclico,670,HOOT4,Tradicional,478099833.64,372714711.45,136764828.09,547783020.53,314554800.4,91059103.801,11327083.858,2839778.8005,0.0,18372000.0,363248448.45,43216488.505,106723431.77,53744590.538,2711260.959141,5458341.1347,525397115.32,2019,-0.0509337240432792,0.293974248645378,1.7118093058006,0.11048943043626,19.9853301256356,0.70361250160402,0.0056371872590124,0.0,1.89406949285171,1.98575206735534,0.0,0.286059141766992,0.376504920182268,0.34274376300336,0.0108352422007153,0.0112555005464261,1.11048943043626,158.080664316813,1980,39,0.657927023327211,0,0.0237743577958991,5.06310543639972,2.44216616956148,-0.893731860234912,0.885588767323988,-3.775331528748,1.0,1.0,0.0,0.0,242.0,148.2165749210585,111.95,4.718052343044764,1.4884226164779366,23.88799646728838,0.5594196359065366,27.083622444181714
Outros,Saude,2143,HYPE3,Novo Mercado,20848779580.0,1969309199.1,85507106.776,2503168879.9,7947363858.0,5201725355.4,177526090.34,4062217324.5,137170290.72,625113712.0,10398246842.0,8313464562.6,658711853.7,1371389986.6,7113766963.5,315495893.08,4879263850.7,2011,0.252769825011826,0.0158052441899006,0.6279558004392,-0.0120582700566167,23.7605612501447,0.501253931811683,0.244092143007532,0.0082423434159648,0.900004589165502,0.480324240468681,0.0131916747894414,0.0041013003398062,0.0082232234024897,0.0693727659644658,0.0189576436956019,0.427454880984396,0.987941729943383,133.884857654572,2008,3,0.381190842730373,1,0.206440488655653,4.89698015933123,1.16666845566188,-1.07941899523545,6.6447300082841,-3.37100105963648,0.0,0.0,1.0,0.0,177.0,185.263983558863,97.1,4.575741375297279,0.07739796721132845,22.407314729061774,-0.05904910922310985,26.53217560006509
Outros,Saude,2143,HYPE3,Novo Mercado,18710015266.0,2035564811.8,301442897.1,2452289331.1,6104277428.4,5726433459.2,144398055.77,2566908678.7,0.0,625822579.0,10153448506.0,15375965233.0,1139149416.0,931402125.64,5853961250.0,745042759.74,3478157253.5,2012,-0.102584628792934,0.0213845108371566,0.410410917659095,0.100871935358004,23.6523247931594,0.457325482533289,0.123120332720214,0.0,1.27912947436181,1.22304790234105,0.0,0.0161113121937311,0.0296887207259551,0.153070374747532,0.0357355574162581,0.280781962682153,1.100871935358,117.530190149943,2008,4,0.326257212600609,0,0.0994819328879172,4.76669523802776,1.61386580168608,-1.02918024050354,6.46383275664894,-3.22081780906387,,,1.0,,182.0,185.783740228544,97.65,4.581389657322688,0.10193344597502739,21.83808826310969,0.48082577392164166,26.629214433811153
Outros,Saude,2143,HYPE3,Novo Mercado,17450137516.0,2124054665.6,358329776.17,2675712402.1,4894224305.3,5944302985.2,146428049.91,1617486501.0,142526819.3,631691917.0,9880200808.8,15562158716.0,1251403116.2,1032917452.6,5455933119.3,630916226.29,2592265149.2,2013,-0.0673370776072781,0.0269779483823966,0.40459275953431,0.0380462861486628,23.5826133661369,0.433803842541205,0.086450303647764,0.0076176752008856,1.32561106766008,1.21152286956721,0.0144254982320861,0.0205344958365771,0.0362674588405983,0.176034569910421,0.0337207756017445,0.291604952841197,1.03804628614866,137.888738632202,2008,5,0.280469096636774,1,0.0698770898486209,4.92644711817385,1.29588136203681,-1.09040428723409,6.33361903575515,-3.1685206336283,0.0,0.0,1.0,,213.0,198.912914320362,91.5,4.516338972281476,0.1329054360627006,22.249505114692322,0.18743301675429752,26.749450117594655
Outros,Saude,2143,HYPE3,Novo Mercado,18217011849.0,2186261898.8,528230329.04,3920954060.1,4489553125.7,6139390268.2,143674661.82,2400355902.8,0.0,632100152.0,9806504663.3,13805343862.0,1193795690.2,782484503.24,6302768546.4,808434615.85,2408732661.6,2014,0.0439466068560694,0.038504280567642,0.481973690928706,0.032819202433948,23.6256217114313,0.461684235343763,0.137555128181604,0.0,1.21951125859423,1.52564770964396,0.0,0.02899654089367,0.0538653013664345,0.248689611239731,0.0463282661875156,0.361187328215666,1.03281920243395,148.63472366333,2008,6,0.246448383681896,0,0.0038877180927305,5.0014917770144,1.57456761245602,-1.03860795361704,6.34922685249625,-3.30631238159286,,,1.0,0.0,229.5,188.863651308453,94.65,4.550185877655332,0.1925788426389168,22.757717250980196,0.16414497110156193,26.845616092440807
Outros,Saude,2143,HYPE3,Novo Mercado,18754439506.0,877855301.87,663578349.03,3970907304.4,5265577971.8,3504315740.2,126792590.17,3266663636.9,0.0,632237425.0,9517954230.3,16268349082.0,1047580559.7,847467132.27,5832699750.0,2135253970.8,7610894209.5,2015,0.029501416667822,0.0433864206573147,0.5070252658757,-0.429207854996417,23.6546963349897,0.492495937988377,0.179319400128695,0.0,1.35993583546127,1.23613119590135,0.0,0.0353824676454716,0.069718590042966,0.303521892502553,0.11721208661986,0.320178731745194,0.570792145003583,249.816769917806,2008,7,0.280764347562369,0,-0.128538289265669,5.52072772881606,1.65117952913875,-1.03694738230078,6.34690912523732,-3.40273127603686,,,1.0,0.0,322.0,162.8670904192295,111.05,4.709980550340436,0.23952461557691515,26.002520226448773,-2.369539706504382,26.882179179270636
Outros,Saude,2143,HYPE3,Novo Mercado,12807540238.0,1052334659.7,1309783099.6,1941672092.0,1041048597.9,3667325548.9,80471036.816,1503181661.2,352496237.82,629594363.0,9824819548.7,18345064363.0,1192034939.9,506054031.12,959173633.46,3517187808.2,4026060845.7,2016,-0.317092881719949,0.0741293354019577,0.159040780128127,0.0465168725608889,23.2732999155256,0.232887864049845,0.0801507110206677,0.0187953491069263,1.6652522386477,2.3555487489385,0.0358781386337667,0.102266561358431,0.133313705468851,1.49202618792631,0.187538945489401,0.0511438176093259,1.04651687256089,308.932376861572,2008,8,0.0812840388204447,1,-0.0363184295233993,5.73312240783948,0.282163752018433,-1.09639657134049,5.8183769874518,-3.50706961591817,0.0,0.0,1.0,0.0,354.0,141.2767645736185,116.95,4.761746493030188,0.4249925538712121,27.29967551964243,0.2666869244214456,26.918250651989343
Outros,Saude,2143,HYPE3,Novo Mercado,10973167479.0,982202354.67,1045213565.2,1853049736.6,738670286.79,3941133931.4,83310153.074,1648758319.2,443919675.78,631846381.0,8381447456.0,24009046608.0,1256493711.3,123201799.59,710927676.52,1609230623.9,2401215422.5,2017,-0.143226000068101,0.088114009193246,0.202358921012823,0.0746615970818647,23.1187188096655,0.236187047017902,0.128733409269965,0.0346608066444241,2.42416482590806,10.1986636192122,0.0529645598937941,0.0952517645611704,0.124705615669256,0.993233051449593,0.125647126145691,0.0555085257050902,1.07466159708186,346.490038553874,2008,9,0.0673160496459784,1,0.027951189400811,5.84785406945444,-0.195455326588911,-1.08559049999828,5.58393609149293,-3.7287656418846,0.0,0.0,1.0,0.0,270.0,137.7487550487655,110.55,4.705467907303455,0.5152778672366696,27.51688965041178,0.4366101243271503,26.98964004796001
Outros,Saude,2143,HYPE3,Novo Mercado,11022356583.0,1006396964.4,1179396141.8,1481797805.9,908429700.46,3888484221.8,92851261.893,15215407.895,660898725.1,632046622.0,8632129077.3,19929237927.0,1283984974.2,89538389.509,589184904.56,884933677.73,3026812692.4,2018,0.004482671397674,0.115941673735298,0.217824753967742,-0.0133590257312817,23.1231914638166,0.216852674672436,0.0013866012638664,0.0602286191625892,2.024926817173,14.3400499075421,0.0765626555374354,0.107000361757395,0.136628649923861,1.20076696639182,0.0806452357009542,0.053693239047664,0.986640974268718,165.088276545207,2008,10,0.0824170125162789,1,0.0551711171044246,5.10648034019899,-1.23598879980125,-1.08214533960975,5.54953318047696,-3.66192274877881,0.0,0.0,1.0,0.0,266.0,143.79987063467848,113.6,4.732683506287051,0.5920538775390648,24.16735528123885,-0.06821760226100244,27.043394718182963
Outros,Saude,2143,HYPE3,Novo Mercado,11931149953.0,1169089986.2,1165180160.4,1581682719.4,1630835817.0,3297976159.0,120490903.61,2248636351.6,624032632.84,631073103.0,8718631417.1,22545059998.0,1086737402.0,81832074.903,1403978831.3,462708773.07,3159168331.8,2019,0.0824500063263831,0.116642122247516,0.291454782124789,-0.151860732644725,23.2024184601124,0.269254728079049,0.204006859573761,0.0566151737281352,2.15885129563085,13.2800910069575,0.0715746087873464,0.097658663665276,0.133642552902823,1.15777392183875,0.0419791148640251,0.127375559003905,0.848139267355275,158.080664316813,2008,11,0.136687228257486,1,0.0237743577958991,5.06310543639972,-1.15848156997637,-1.08291030343832,5.60896315801824,-3.95278418057125,0.0,0.0,1.0,0.0,242.0,148.2165749210585,111.95,4.718052343044764,0.590571363264599,23.88799646728838,-0.7688869010291516,27.083622444181714
Outros,Bens industriais,759,INEP4,Tradicional,6403488105.0,1200164427.9,112568956.99,2856671593.1,2736056294.3,2761395692.5,41239903.784,77903016.44,0.0,103028000.0,810760217.63,206889289.83,150929148.53,562580170.77,2466294666.8,1123053775.9,511502235.67,2012,0.0884734712770048,0.0261446358382573,0.950659365284475,0.148666507489654,22.5801086952508,0.873387721764777,0.0132420589117962,0.0,0.905696564455475,0.268280249414806,0.0,0.0175793185126874,0.138843710559775,0.18759140587386,0.190898182653003,0.419224065563211,1.14866650748965,117.530190149943,1980,32,0.42727592359602,0,0.0994819328879172,4.76669523802776,2.95411304108052,-0.98198732066437,4.00249616524181,-2.88393478732432,1.0,1.0,,1.0,182.0,185.783740228544,97.65,4.581389657322688,0.12462351115019098,21.83808826310969,0.708647933305152,26.629214433811153
Outros,Bens industriais,759,INEP4,Tradicional,4563998743.2,554648912.63,267617440.83,2747366632.7,1672748584.1,1492187906.9,29717746.296,79473441.293,0.0,103028000.0,143883526.33,134344033.46,134164646.64,428415139.8,1959029121.4,245991084.1,781905715.07,2013,-0.287263649379419,0.0464333160693831,0.690266795896547,-0.459625467312487,22.2414649935737,0.968474240588567,0.0124109610246555,0.0,0.997909838832841,0.313165045247077,0.0,0.0586366158029138,1.85995886851017,0.222983980035358,0.0384151699927301,0.305931562497999,0.540374532687513,137.888738632202,1980,33,0.366509431360441,0,0.0698770898486209,4.92644711817385,3.25943631590726,-0.951938838900491,3.55939919733185,-3.02274902040984,1.0,1.0,,1.0,213.0,198.912914320362,91.5,4.516338972281476,0.22875127613726787,22.249505114692322,-2.2643205588809105,26.749450117594655
Outros,Bens industriais,759,INEP4,Tradicional,3503001543.7,539782805.5,1006391619.0,4018302071.4,924110230.32,812399999.79,29144194.615,2615605.5479,0.0,103028000.0,1439410758.0,25896069.01,832607323.49,447191156.15,2247415123.8,118031495.89,3148575186.3,2014,-0.232470966623469,0.226892221466508,1.08291272189411,-0.455564546506914,21.9768860218411,0.774451478123063,0.0005730951507813,0.0,1.41830036577212,1.8618599944108,0.0,0.287294083786504,0.699169165859465,1.81446604524645,0.0258614216460637,0.4924223800781,0.544435453493086,148.63472366333,1980,34,0.263805259230323,0,0.0038877180927305,5.0014917770144,2.60394067349037,-0.965748960297423,3.21132632823388,-4.01406819682682,1.0,1.0,0.0,0.0,229.5,188.863651308453,94.65,4.550185877655332,1.13479957993327,22.757717250980196,-2.2785023332536247,26.845616092440807
Outros,Bens industriais,759,INEP4,Tradicional,2708913490.1,452373518.17,246529492.77,1910999732.8,1212090795.7,534559892.7,25702946.525,5644075.9639,0.0,149260000.0,414177038.52,38988783.702,272350962.52,321330685.16,693769770.08,311358141.03,1148389303.4,2015,-0.226687897134426,0.0777140506217014,0.891547003202652,-0.341999147171122,21.7198134652833,0.882910458235726,0.0016112113835777,0.0,1.16728693026121,0.847572221073093,0.0,0.0910067795339228,0.595227329962415,0.456719795921695,0.0888832440253886,0.19805008973739,0.658000852828878,249.816769917806,1980,35,0.447445368827653,0,-0.128538289265669,5.52072772881606,3.02156626266199,-0.954488353687768,2.87776024565438,-3.09543748533721,1.0,1.0,0.0,1.0,322.0,162.8670904192295,111.05,4.709980550340436,0.4290381141858419,26.002520226448773,-1.8880841750190578,26.882179179270636
Outros,Bens industriais,759,INEP4,Tradicional,2173796308.6,403483678.75,712211719.19,2171382088.3,1081245087.4,76775551.31,19928189.941,1526590.1197,0.0,6338021.0,1078830867.1,24360584.818,451431320.8,246225939.49,652996972.27,255376559.3,1551655636.7,2016,-0.197539413294533,0.27027068668183,1.20071282733356,-0.740763814962846,21.4997409269596,0.75093124383525,0.0005635433266064,0.0,1.50749531938827,1.83340277525201,0.0,0.327634984185197,0.660169949627501,1.57438862042838,0.0942726891180909,0.241054937581596,0.259236185037154,308.932376861572,1980,36,0.497399449581529,0,-0.0363184295233993,5.73312240783948,2.51186736587271,-0.937915591120744,2.59096191366518,-4.13234131132214,1.0,1.0,0.0,0.0,354.0,141.2767645736185,116.95,4.761746493030188,1.5494949299977632,27.29967551964243,-4.246889626480151,26.918250651989343
Outros,Bens industriais,759,INEP4,Tradicional,1959480536.8,374777621.34,347772662.09,2246972705.3,1103158705.6,43114130.731,18639498.571,3553939.7264,0.0,6338000.0,1390650874.0,19782196.414,156232533.52,194407327.12,704649519.05,14952326.724,1697841898.9,2017,-0.0985905491476461,0.168558645173605,1.54114320538965,-0.438439320911989,21.3959452428167,0.706662151850044,0.0016349000650796,0.0,1.71979947951785,0.803635006120751,0.0,0.177482070150052,0.250079059088126,0.861924980875078,0.006878439651795,0.324156185316102,0.561560679088011,346.490038553874,1980,37,0.562985283539255,0,0.027951189400811,5.84785406945444,2.53340119036219,-0.926741338889606,2.43600668788934,-3.43542503046586,1.0,1.0,0.0,0.0,270.0,137.7487550487655,110.55,4.705467907303455,0.985706359120193,27.51688965041178,-2.5639291670040163,26.98964004796001
Outros,Bens industriais,759,INEP4,Tradicional,1537963156.3,295755037.66,333112293.85,1915695341.2,1279725119.4,51021158.144,17482110.053,2394080.1691,954291.00505,7477000.0,1657457304.3,42008171.944,252452778.2,369260503.02,645356519.52,2292804.2091,1659715653.8,2018,-0.215116900925372,0.178922115998943,1.63074876253601,0.183397584015643,21.1537247521512,0.658458880566065,0.0012217932886487,0.000487012239789,2.10501052595599,0.683671218923532,0.0005757560104711,0.216593156009923,0.200977903313585,0.888826533075728,0.0011701081822656,0.329350818954253,1.18339758401564,165.088276545207,1980,38,0.832090882124079,1,0.0551711171044246,5.10648034019899,2.46194472571111,-0.992363354621847,2.13134790592486,-3.57428911011978,1.0,1.0,0.0,0.0,266.0,143.79987063467848,113.6,4.732683506287051,0.9136622677754057,24.16735528123885,0.9365161572158736,27.043394718182963
