"setor_economatica","setor_bovespa","id_cvm","codigo","listagem_bovespa","at","k","ll","d_cp","d_lp","v","depreciacao","caixa","dividendos","qtd_acoes","pl","v_merc","ebit","desp_fin","div_onerosa","fcl","cap_giro","ano","inv","fc","divida","cv","tamanho","alavanc","caixa_normalizado","dividendos_normalizado","q_tobin","cob_juros","div_pl","roa","roe","rok","fcl_normalizado","divonerosa_normalizado","tx_vendas","epu","cvm_reg","idade_firma","divlp_at","dum_dividendos","cv_industria","ln_epu","kz","ww","sa","fcp","dum_kz","dum_ww","dum_sa","dum_fcp"
"Comercio","Consumo Nao Ciclico",2478,"NTCO3","Novo Mercado",21205261923,4398053614.6,155619277.68,7525787186.7,10313836368,14458838365,1118510492.8,4518002988.4,153087800.56,865659000,3365638368.4,33507821842,1352571527.9,3005406872.1,10796939097,737364531.18,1913506417.9,2019,0.883282317297486,0.54559272736504,7.63907185585,0.0336598042188556,23.777515191742,0.841282867403131,1.93464561443842,0.0655534409202134,2.42144829821728,0.45004606213431,0.0454855168033923,0.0073387104693675,0.0462376704345631,0.0666374400058345,0.315745487586545,4.623337108674,1.03365980421886,158.080664316813,1998,21,0.486380993804808,1,0.0906805530533552,5.06310543639972,-2.34557697694696,-1.13957428249318,5.94689113750757,-6.28760702935891,NA,0,1,0
"Quimica","Saude",2350,"OFSA3","Novo Mercado",821805668.87,230047653.13,82008589.688,177777725.77,193273452.18,632967355.77,23861095.612,27710729.953,15276458.441,53942307,450602781.19,2237056320.5,116036607.52,44454505.917,256587373.63,47988868.48,270686896.44,2015,0.0277857556883702,0.472994847067886,1.65774834100522,0.474037745767555,20.5270145125037,0.451590567808336,0.123803451754085,0.0682507566123814,3.17363045455284,2.61023275653202,0.0339022728635991,0.0997907325228889,0.181997522233269,0.366390437714171,0.214400254835352,1.14635747906273,1.47403774576756,249.816769917806,2014,1,0.235181454084826,1,-0.0800624289994744,5.52072772881606,-1.00893026280933,-1.02805004795737,2.94999827053589,-3.23939348043554,NA,1,0,1
"Quimica","Saude",2350,"OFSA3","Novo Mercado",864855119.58,274095966.41,5805279.8856,159415483.51,285828073.54,509146240.32,24451089.522,78420343.441,18324657.003,53949006,419655051.95,1684459128.4,9868752.7828,57785171.662,351749111.9,49753010.498,264240594.99,2016,0.191474734389524,0.131522182451921,1.9354405532596,-0.195620065270779,20.5780725590528,0.514792777346229,0.340887387347893,0.0796559180399234,2.46249647742647,0.170783481280021,0.0436659988193906,0.0067124305032954,0.0138334564510179,0.0252351189269444,0.216272627958019,1.5290271694327,0.804379934729221,308.932376861572,2014,2,0.330492434014621,1,-0.0728326564123093,5.73312240783948,-1.40380509028291,-0.973045598756719,2.96261454454068,-3.14972602893971,NA,1,0,1
"Quimica","Saude",2350,"OFSA3","Novo Mercado",877628138.58,267403364.35,41278127.124,299519887.63,138728215.95,547314300.18,26926969.722,133622067.85,0,53949006,439643249.68,1402485941.8,71870604.933,29045685.389,339146153.1,80439704.956,141658239.4,2017,-0.0244170030944164,0.248836558010405,1.59888563600552,0.0749648270721025,20.5927335295152,0.499205399338529,0.487501036954789,0,2.09739633959128,2.47439865751002,0,0.047033732522282,0.0938900509766608,0.150597353418383,0.29347277893056,1.23732631874158,1.0749648270721,346.490038553874,2014,3,0.158071750268242,0,0.0342278288411842,5.84785406945444,1.26964992660653,-0.924537425727705,2.93776438010494,-3.63598012935316,1,1,0,NA
"Quimica","Saude",2350,"OFSA3","Novo Mercado",883300733.38,272121196.09,71881917.751,178366803.22,228866964.41,615188812.41,26657503.218,68056401.075,11325158.131,53949006,476034599.21,1898226284.5,102292895.98,38658182.443,300203871.33,3755563.1786,252950805.34,2018,0.017643127832247,0.368504791286109,1.52291938667226,0.124013774549062,20.5991762819879,0.461053268653703,0.254508394987589,0.0423523397266486,2.61005110151786,2.64608653370672,0.023790619736033,0.0813787592770809,0.151001456344331,0.268814560077542,0.0140445621831609,1.12266303028659,1.12401377454906,165.088276545207,2014,4,0.259104239089928,1,0.097695659761932,5.10648034019899,-0.186106743847298,-0.990832028207115,2.90442781052067,-3.39233322114844,NA,1,0,1
"Quimica","Saude",2350,"OFSA3","Novo Mercado",870387697.95,279912902.36,46323328.632,210725200.32,166699119.61,620191874.56,24651121.791,45053085.665,16367015.568,53949006,492929344.72,2322079475.7,71866323.145,25552003.328,281357315.76,5994866.139,214726115.32,2019,0.0286332207191352,0.260819265249467,1.38697141330061,0.0081325636114878,20.584449300177,0.433644775979401,0.1655625740014,0.0601460518444394,3.10149580696977,2.81255141612511,0.0332035731759833,0.053221488241509,0.0939755953428035,0.170230505001453,0.0220301329890425,1.03394119900511,1.00813256361149,158.080664316813,2014,5,0.191522835171754,1,-0.163592821422723,5.06310543639972,-0.608911784782204,-1.0043994503184,2.84920164440652,-3.11788130911078,NA,1,0,1
"Telecomunicacoes","Comunicacoes",1131,"OIBR3","Nivel 1",49541631071,9064856363.2,1573569523.1,13485588334,19488194740,14465151716,1633798907.2,9394666807.1,723195392.86,589789000,16567269094,10297710082,2452181604.3,2312141832.1,12681435699,1524020117.5,5673869279.3,2011,0.0231617479347323,0.362019711943672,3.72179240070218,-0.154195642145577,24.6260791847894,0.665585037681108,1.06038786788052,0.0816279743009379,0.873436990679333,1.06056712017221,0.0436520580885544,0.0317625699655479,0.094980621982526,0.177610772773841,0.17201806899437,1.43136960986885,0.845804357854423,133.884857654572,1980,31,0.393370067127397,1,0.286501395704021,4.89698015933123,-2.63411190558677,-1.13561051667103,6.68766200947748,-5.01396929002448,NA,0,1,0
"Telecomunicacoes","Comunicacoes",1131,"OIBR3","Nivel 1",102115799630,34163411553,2638588087.1,25273500361,60113131325,37207464011,4772073463.3,6523763396.6,3555910962.5,1640028000,16729167944,20810547569,7036874013.7,6638858754.2,49295246871,1184731062.5,5984661454.8,2012,1.98733522890955,0.817515606809235,9.41952395767003,1.57221387936392,25.349373296766,0.836174539056489,0.71967642235172,0.392274385828737,1.03996815027438,1.05995236142781,0.212557550644672,0.0258391756874107,0.157723808854842,0.291078863401708,0.13069496250482,5.43806155286924,2.57221387936392,117.530190149943,1980,32,0.588676106369535,1,0.326528079711027,4.76669523802776,-14.289408150093,-1.2611257686908,7.66891312145156,-4.49217224265939,0,0,1,0
"Telecomunicacoes","Comunicacoes",1131,"OIBR3","Nivel 1",97839333723,34596428489,2083934102.9,21691200904,60062866305,39671323739,5971851675.2,3384551348,1786836200,1640028000,16085266514,8232358239.2,7379002525.4,6489951849.6,50044101322,1396379545.5,2996313998.2,2013,0.0126748739752829,0.235801561141004,2.39302995493203,0.0662195017449076,25.3065925184391,0.835595093487246,0.0990694779632683,0.0523026278341073,0.919736695090004,1.1369887938159,0.111085271633193,0.021299553294179,0.129555460028357,0.060999004729579,0.0408735393224328,1.46484496269827,1.06621950174491,137.888738632202,1980,33,0.613892838590339,1,0.0072550174691662,4.92644711817385,0.457504049953082,-1.18563393404397,7.56725718436605,-3.40380506771212,1,0,1,1
"Telecomunicacoes","Comunicacoes",1131,"OIBR3","Nivel 1",134832396070,33672348255,5781761958.4,40874436790.27,53677369167,37052792807,5949280081.6,3212716550.4,6784308.8735,842766000,23351942688,9714980060.3,7443638232.2,7727883983.8,47025013265,7489793045.1,8827948124.3,2014,-0.0267102783252269,0.339082458865079,2.73299326221876,-0.066005635436505,25.6272983334795,0.801940625668675,0.0928626650413204,0.0001960985329932,0.7733066314674,0.963218165257674,0.0002905243886619,0.0428811037029878,0.247592332494508,0.167120197399518,0.216490353837576,1.35924473475497,0.933994364563495,148.63472366333,1980,34,0.398104392798395,1,-0.063839209700534,5.0014917770144,2.26647117446209,-1.21629884033023,7.99329318277153,-3.52347564490303,1,0,1,NA
"Telecomunicacoes","Comunicacoes",1131,"OIBR3","Nivel 1",114985076580,30220093001,5849012101.4,30311213656,67599157082,32420564376,6034823331.4,17057794808.26,68278859.33,675667000,15663631148,1838815592.5,3202966885.5,14095841287.82,70944940897,14801264461,14807032987,2015,-0.102524933154532,0.352925651124892,2.90773812377227,-0.12501698468799,25.4680681880194,0.862084360083372,0.50658168177288,0.0020277427286307,0.867496803040352,0.227227791523705,0.0043590696617443,0.0508675758225946,0.373413549268033,0.173703718466724,0.439567337237971,2.10691990828009,0.87498301531201,249.816769917806,1980,35,0.587895047710547,1,-0.0742283491627574,5.52072772881606,1.85197754901694,-1.20556113567382,7.72080112630275,-4.23134082396792,1,0,1,0
"Telecomunicacoes","Comunicacoes",1131,"OIBR3","Nivel 1",91630196489,29291982619,7742795950.3,40874436790.27,9998495101.2,28988957268,7043784942.4,8433881847.8,42157973.752,675667000,13007360737,1915493145.6,66968129.76,5206044756.1,53621658604,174901062.03,24167852754.54,2016,-0.0307116984044122,0.489296339763438,1.68341414071051,-0.105846618467269,25.2410267102953,0.796379130373568,0.279081928951076,0.0013950312380112,0.576102933964647,0.0333785763266328,0.0032410859208417,0.0845004839777846,0.595262644502146,0.256213505035997,0.0057875752408906,1.77437106504688,0.894153381532731,308.932376861572,1980,36,0.109117905279187,1,-0.0664530704544153,5.73312240783948,1.75074169588372,-1.2179132477006,7.35306877827552,-3.95649209271637,1,0,1,NA
"Telecomunicacoes","Comunicacoes",1131,"OIBR3","Nivel 1",74348978001,29233777731,6894512003.4,40874436790.27,15446208445,25768667000,5534323624.6,7433576744,64408523.014,675667000,14954471436,2629682306.3,2557437124.1,11192549871,59050244514,67738242.836,24167852754.54,2017,-0.001987058669161,0.424308446091257,1.92273244074432,-0.111086792057705,25.0320357639746,0.790186643889032,0.25377513160131,0.0021988447778274,0.792886857715477,0.228494592704594,0.0043069742243747,0.0927317656378178,0.461033479712482,0.235371981919992,0.00258013565697092,2.01591832420717,0.888913207942295,346.490038553874,1980,37,0.207752801185677,1,-0.0389279821551915,5.84785406945444,1.8593137798707,-1.1977414498421,7.01531066497357,-3.92829309089058,1,0,1,NA
"Telecomunicacoes","Comunicacoes",1131,"OIBR3","Nivel 1",68322430052,29678620442,14721695908.59,11160672398,33256652083,23032464914,6304160184.3,4578643346.7,56380.431371,2422132000,23650880984,3162758598.1,5500493678,4532981461.8,17175051783,2465525660.6,11092353933,2018,0.0152167371283076,0.719231578154671,1.51938366945641,-0.106183299508663,24.947503954471,0.652541435132133,0.156621678827527,1.92860573442799e-06,0.696405017252562,1.21343837921098,2.38386178549297e-06,0.21547383337193,0.622458669448692,0.503585135115085,0.0843382502010855,0.587507093371216,0.893816700491337,165.088276545207,1980,38,0.486760381000624,1,-0.0445146515691517,5.10648034019899,1.31868437537169,-1.21574235858504,6.85594158856376,-4.31537507053901,1,0,1,0
"Telecomunicacoes","Comunicacoes",1131,"OIBR3","Nivel 1",71962239001,38948946600,9009249795.1,11847510109,42300791471,20155906100,8502643066.7,2083984235,437428.03519,5952363000,17667614239,5181791253.2,2980286290.9,8780773224.6,18244601837,5012683046.2,6163395049.1,2019,0.312357044227063,0.590050770588308,1.82448849621634,-0.124891487938467,24.9994073600667,0.753987482614184,0.0702183660818287,1.47388264237164e-05,0.824461462801005,0.339410461319113,2.47587494990925e-05,0.125194128478615,0.509930184869711,0.303560261930183,0.168898788809814,0.614738878198697,0.875108512061533,158.080664316813,1980,39,0.58781927936417,1,-0.0496787783609933,5.06310543639972,1.91585946699691,-1.2040203724148,6.8891626148768,-3.7549226143761,1,0,1,NA
"Veiculos e Pecas","Petroleo, Gas e Biocombustiveis",2134,"OSXB3","Novo Mercado",6959980591.2,4750436022.1,11836220.064,1058611808.5,1676460931.4,225667353.42,21406895.297,1617811796,0,280575225,4110651168.3,5048370950.4,196526626.56,190083592.29,1806158679.2,2124340995.3,1000108181.2,2011,1.96352890414959,0.0421841908672029,1.7062575060346,1.69592387169606,22.6634425226682,0.399530097412175,1.00926146497195,0,1.11831399359664,1.03389579391035,0,0.0017006110733937,0.0028794026978686,0.0073839496232249,1.32525644226199,1.12676045449059,2.69592387169607,133.884857654572,2008,3,0.240871495176247,0,0.0621096192447302,4.89698015933123,0.201080807177755,-1.04899408531401,5.2632028208598,-4.55179909440113,1,1,1,0
"Veiculos e Pecas","Petroleo, Gas e Biocombustiveis",2134,"OSXB3","Novo Mercado",14486841862,10969824754,38929333.844,4511688640.1,5048335139.5,641243029.15,79802621.285,2489555586.8,0,293712408,4808034387.4,4624151374.8,51831863.874,101629598.35,8050127672.9,5504255085.2,1292065388.6,2012,1.30922481704124,0.0421841908672029,2.01245185391926,1.69592387169606,23.3965066165908,0.665366444684717,0.524068859199046,0,0.979107474873878,0.51000756389391,0,0.0026872201833109,0.0080967253366612,0.0081948969869066,1.1586841838503,1.69460816553452,2.69592387169607,117.530190149943,2008,4,0.348477272520116,0,0.136372835635509,4.76669523802776,1.63415857553003,-1.07141433605053,6.13482506356019,-3.80114717544699,1,NA,1,NA
"Veiculos e Pecas","Petroleo, Gas e Biocombustiveis",2134,"OSXB3","Novo Mercado",11923670984,6278048727.5,3226376336.8,7808379363.9,1039593512,1040034581.4,142285347.78,229265343,0,312564000,3086840693.6,266126793.88,3203185300.4,138088209.88,7016806413.3,2429573364.4,2389540736.4,2013,-0.42769835724032,0.307084366443654,0.806573767067127,0.621903918049009,23.2017914196274,0.741358281331803,0.0208996358776289,0,0.764370275061256,19.8916335285258,0,0.270585823873317,1.04520338334573,0.294113753788414,0.221477864859608,0.63964617217257,1.62190391804901,137.888738632202,2008,5,0.0871873698456623,0,0.0472575981183661,4.92644711817385,2.20815892611881,-1.06393892716686,5.84817410217012,-4.55874329280289,1,NA,1,0
"Veiculos e Pecas","Petroleo, Gas e Biocombustiveis",2134,"OSXB3","Novo Mercado",7935421921.3,2886383685.5,5242536641.6,6416449007.3,3967498459.1,958990655.15,177261713,192319153.36,0,312564000,2122840678.8,102500518.11,5149662968.6,585693635.08,7731315490.4,3302956.2539,1517497208.7,2014,-0.540241911016611,0.86329345149225,1.65400874015437,-0.0779242610768827,22.7946023616977,0.830264920605157,0.0306335872350873,0,1.32147327369735,8.79241750321669,0,0.660650018813512,2.46958553882786,0.835058291063575,0.00258013565697092,1.23148382976612,0.922075738923117,148.63472366333,2008,6,0.499973221140337,0,-0.0601952107355984,5.0014917770144,2.07464431615572,-1.07443533271389,5.30291562302911,-5.97682402911613,1,NA,1,0
"Veiculos e Pecas","Petroleo, Gas e Biocombustiveis",2134,"OSXB3","Novo Mercado",9802976510.8,4825867474.9,1161243147.1,8696870367.9,4565205272.8,490919641.33,307736071.28,74072274.557,0,312564000,3291297504,55569139.844,464280361.33,1175936471.3,10996409380,344218705.1,3850325331.2,2015,0.671942472216416,0.508934146821694,4.59470295211381,-0.488087147988722,23.0059519020995,0.801170584676043,0.0256626570227335,0,1.35853072440517,0.394817554061179,0,0.118458219890729,0.352822297494745,0.402317665850734,0.119256045836599,3.80975316457109,0.511912852011277,249.816769917806,2008,7,0.465695828993417,0,0.0225352713204194,5.52072772881606,2.35535680939049,-1.02941363079,5.52338783378643,-3.40493482510549,1,1,1,1
"Veiculos e Pecas","Petroleo, Gas e Biocombustiveis",2134,"OSXB3","Novo Mercado",1881735866.8,1778497561.5,1564442641,506657307.42,4754340232.6,6435606.586717,4335560.5446,992450.84482,0,3148038,3173537764.2,52814254.914,1074915704.2,550377554.91,3766849411.8,1399809542.3,471495554.56,2016,-0.63146572699101,0.325076933774918,1.0901661861589,-0.740763814962846,21.3554605211825,0.623744800426385,0.000448013493783072,0,2.82388824525646,1.95305149094566,0,0.66530112482654,0.492964873034801,0.324178533525191,0.290063817454707,0.780553844752659,0.259236185037154,308.932376861572,2008,8,1.76244255730987,0,-0.0754288542944777,5.73312240783948,2.42990944323255,-0.913977979816377,3.55142044097523,-5.60434982477956,1,1,NA,0
"Veiculos e Pecas","Petroleo, Gas e Biocombustiveis",2134,"OSXB3","Novo Mercado",1888846932.6,2298980.586994,543654208.03,482216869.61,5244268633.5,11513204.922,3852899.6058,2064556.269,0,3148038,3830820985.5,26119963.359,90698578.21,457099906.99,4039343335,32025535.492,472009989.38,2017,-0.746505644450118,0.307848107013443,3.21984445021124,0.788985197722168,21.3592323912668,0.599173575728118,0.0011608429011613,0,3.04556466020808,0.198421782247232,0,0.287823326838697,0.141915847826818,0.305681728105085,0.0180070730403416,2.27121106176451,1.78898519772217,346.490038553874,2008,9,1.76244255730987,0,-0.0473706498726523,5.84785406945444,2.43175452244914,-0.963255397457742,3.51556848643442,-3.90151364471576,1,1,NA,NA
"Veiculos e Pecas","Petroleo, Gas e Biocombustiveis",2134,"OSXB3","Novo Mercado",1817378309.7,2298980.586994,445584989.94,427491047.8,5581218970.8,9459383.4855,1434568.7538,929233.03555,0,3148038,4183839376,11339494.526,69881456.52,378924526.59,4194057807.2,530883.6540503,416660784.57,2018,0,93.7454771034133,489.659609140265,-0.178388333258575,21.3206608103573,0.589519833161997,0.404193511161834,0,3.31249112031041,0.184420515475401,0,0.245180096825055,0.106501457129553,83.5654111001574,0.230921329677015,302.013869980233,0.821611666741425,165.088276545207,2008,10,1.76244255730987,0,0.127636238131586,5.10648034019899,-91.6689988956177,-9.41267371040935,3.43320781054981,-4.40023658361661,0,0,0,0
"Veiculos e Pecas","Petroleo, Gas e Biocombustiveis",2134,"OSXB3","Novo Mercado",2014029782.7,2298980.586994,568103905.07,520720539.16,6081246664.7,12024766.56,14454143.771,1116092.1264,0,3148038,4579673334.5,11272317.65723,211010479.47,360642898.85,4312212616.9,530883.6540503,506268397.35,2019,0,93.7454771034133,489.659609140265,0.27119981745453,21.4234034189686,0.590429211278178,0.485472618913816,0,3.28358576339003,0.585095339857958,0,0.282073239407812,0.124049001659203,83.5654111001574,0.230921329677015,302.013869980233,1.27119981745453,158.080664316813,2008,11,1.76244255730987,0,-0.168610925637408,5.06310543639972,-91.781176398914,-9.46314718116764,3.50632688445079,-4.72444246909784,0,0,NA,0
"Siderurgica e Metalurgica","Materiais Basicos",9,"PATI3","Tradicional",461177622.95,97726654.522,20818604.651,142067497.44,70970382.305,571989050.56,2697375.2005,4144632.7761,25501460.785,9480000,248139743.21,232195942.51,13643336.28,35164447.582,86843277.554,60590807.432,210888115.51,2011,0.121874542278524,0.269956843004316,2.44561501665961,-0.0911055796799276,19.949293825993,0.461943227817425,0.0475792200330874,0.292749606394897,0.965428069573253,0.387986651807485,0.102770561680715,0.0451422697350975,0.0838987111926737,0.238991733401253,0.695565449227147,0.996936431850616,0.908894420320072,133.884857654572,1971,40,0.153889475059579,1,0.0614854235401872,4.89698015933123,-10.1349388782269,-0.951643113590937,0.810266388942661,-2.74352731773067,0,1,0,1
"Siderurgica e Metalurgica","Materiais Basicos",9,"PATI3","Tradicional",510533954.6,115677804.46,22869172.726,174193025.15,79022083.263,554118429.04,2944757.0828,3636597.6022,18994570.159,9778000,257318846.19,205377716.27,23308225.364,30511940.858,129853143.65,13940290.808,209765158.52,2012,0.183687347385445,0.264144208507504,2.59105470919397,-0.0312429433789055,20.0509677057959,0.495980935508794,0.0372119317906389,0.194364273001119,0.898261164710003,0.763905038767429,0.073817252176604,0.0447946165381259,0.0888748456034727,0.234011619837572,0.142645738526348,1.32873824736083,0.968757056621095,117.530190149943,1971,41,0.154783207955117,1,-0.0016451813245475,4.76669523802776,-6.15440358029511,-0.964103560138987,0.870212956199835,-2.74573391492996,0,1,0,1
"Siderurgica e Metalurgica","Materiais Basicos",9,"PATI3","Tradicional",812917357.89,222286397.36,90468072.244,242978971.17,177124244.38,1041777922,8588290.4963,16320962.258,0,12587000,392814142.34,371866124.02,95143965.818,36471969.879,240618691.75,129753953,334133771.66,2013,0.921599380258501,0.856312610726914,3.63166657174295,0.880063660407147,20.5161400115335,0.516784654027336,0.141089834252893,0,0.974231060369565,2.60868733259133,0,0.111288154159751,0.23030757422602,0.782069409653109,1.121684091479,2.08007657884969,1.88006366040715,137.888738632202,1971,42,0.217887147642833,0,0.0116183313881635,4.92644711817385,0.854195922785432,-1.00567613629578,1.29882085333218,-3.31831690389832,1,1,0,1
"Siderurgica e Metalurgica","Materiais Basicos",9,"PATI3","Tradicional",832964116.23,221065891.36,20390967.022,275206565.08,156586098.83,966649893.26,9434019.609,9061486.0205,5825428.4043,16313000,401171452.32,367996001.08,31218052.374,41231860.174,262848681.49,26049804.702,322451432.19,2014,-0.0054906913535665,0.134173692071213,1.94250601493486,-0.0721152053172423,20.5405011214481,0.518380870792245,0.0407649146691807,0.026206859589638,0.96017181221425,0.757134221988982,0.01452104423336,0.02448000655093,0.0508285594702159,0.0917328602387494,0.117190277998934,1.18247758122738,0.927884794682758,148.63472366333,1971,43,0.187986608041064,1,-0.029045218821023,5.0014917770144,0.678947230692297,-0.974482716686975,1.28387468526181,-2.72241540168846,1,1,0,1
"Siderurgica e Metalurgica","Materiais Basicos",9,"PATI3","Tradicional",762548797.42,228940646.21,13119335.75,179004441.15,207943071.71,752538325.85,8998283.2251,7952908.3826,4375877.4588,16510000,375601284.55,227448249.38,26446087.145,47700857.044,280137938.39,36292996.659,341691789.94,2015,0.0356217542270063,0.100049893898295,1.75037184831859,-0.221498568305754,20.4521770610145,0.507439673597636,0.0359752847156728,0.0197944487586011,0.805713371155709,0.55441534563217,0.0116503261271927,0.0172045851942693,0.0349288894624469,0.0593458161695126,0.164172756076141,1.26721466014765,0.778501431694246,249.816769917806,1971,44,0.272694773650621,1,-0.0818891885219972,5.52072772881606,0.893873393876628,-0.965873988121262,1.15328200704108,-2.66642632856761,1,1,0,1
"Siderurgica e Metalurgica","Materiais Basicos",9,"PATI3","Tradicional",840475397.31,228130995.83,16491410.724,283059247.19,186565147.24,762537897.93,9111590.8461,11757754.727,2931632.8888,17451000,370851002.88,208973437.84,31488569.614,44078198.87,293274800.21,45562414.684,314800947.53,2016,-0.0035365077953756,0.111832485816499,2.05129321596842,0.0132877911150974,20.5494782388914,0.558760430029321,0.0513572182207216,0.0128052092860387,0.807397616208517,0.714379680233064,0.0079051502248427,0.0196215270271824,0.0444691010565672,0.0720335641442758,0.19901409137374,1.28100800388669,1.0132877911151,308.932376861572,1971,45,0.221975738774882,1,-0.151118161440429,5.73312240783948,1.29857754769934,-0.987571433362203,1.2131199412359,-2.7192731272037,1,1,0,1
"Siderurgica e Metalurgica","Materiais Basicos",9,"PATI3","Tradicional",845915644.41,227327575.87,18730486.36,202629806.99,264566495.06,881665180.14,10189549.224,12063464.411,3804156.1472,17636000,378719342.36,217731679.44,41606333.078,41900960.206,298564515.84,12932181.162,400623569.47,2017,-0.0035217483581174,0.126769426832077,2.04792996387982,0.156224736545404,20.5559302014997,0.55229656188219,0.0528795500458409,0.0166753146952236,0.809688278040674,0.992968487439154,0.0100447896943797,0.0221422626284018,0.0494574326288181,0.0821040836290291,0.0566875233895743,1.30874156207377,1.1562247365454,346.490038553874,1971,46,0.312757538896833,1,-0.0370037353405383,5.84785406945444,1.10960915736771,-0.980671285174696,1.1797688987986,-2.74046649097715,1,1,0,1
"Siderurgica e Metalurgica","Materiais Basicos",9,"PATI3","Tradicional",934776067.22,218013731.37,67074963.936,265147772,237589225.96,1113086490,10426203.475,26814115.527,4288045.0304,17839000,432039069.27,276888162.32,73539920.067,35425704.378,310092372.54,4649297.4239,437836856.96,2018,-0.0409710281049503,0.340922860389449,2.21150907907229,0.262482079447952,20.6558175582687,0.5378154357864,0.117953642114822,0.0188628458909542,0.834023449700189,2.07589154141617,0.0099251325525845,0.0717551147147779,0.155252079515249,0.295058633688847,0.0204519729122469,1.3640772411937,1.26248207944795,165.088276545207,1971,47,0.254166997093308,1,0.202933380067934,5.10648034019899,0.684790882561003,-0.985030113934052,1.24316281657667,-3.10890493173395,1,1,0,1
"Siderurgica e Metalurgica","Materiais Basicos",9,"PATI3","Tradicional",956494956.24,215032415.05,17842459.33,224734909.2,304976427.7,1051561981.9,9908695.9275,22495011.979,15271944.011,18270000,426782618.36,425273755.75,41753857.281,31611933.133,344554155.58,92464478.999,483269892.69,2019,-0.0136749015819571,0.127290859539496,2.4297154751276,-0.0552737892811906,20.678786073689,0.553805211195517,0.103181629146206,0.0700503767126547,0.998421462047291,1.32082581300328,0.0357838940809857,0.0186540025262015,0.0418069025363857,0.0818409887206546,0.424122271647536,1.58042410179771,0.944726210718809,158.080664316813,1971,48,0.318847920431142,1,-0.117377799780313,5.06310543639972,-1.00022786757551,-0.986792202084106,1.22705898339115,-2.83440240931611,NA,1,0,1
"Comercio","Consumo Nao Ciclico",1482,"PCAR3","Novo Mercado",52835079253,11512738439,1123727447.3,21124018243,15917295546,72901862538,1105382479.6,7776005431.8,287054543.67,260006000,11930523368,27256009476,3344124101.3,3013359249.6,17458460581,778285056.9,5906672786,2011,0.0306340347070733,0.199552571261759,3.31598245573655,0.363263674878103,24.6904411868477,0.756379910156287,0.696117252601829,0.0256974640821691,1.21694382168168,1.1097661527559,0.0240605156048675,0.0212685863859321,0.094189283457091,0.100597417292013,0.0696730037423437,1.56290215083991,1.3632636748781,133.884857654572,1995,16,0.301263777229902,1,0.340247827431955,4.89698015933123,0.591565615897309,-1.13822110710696,7.37671394334421,-4.35176271355679,1,0,1,0
"Comercio","Consumo Nao Ciclico",1482,"PCAR3","Novo Mercado",52325959225,11995595109,1553952156.1,20630141757,15334157277,75281208442,1233056418.5,10475546095,275544704.66,263177000,12557681531,35209240109,4241524917.3,2640465517.6,15510612088,5854585089.1,4871401361.5,2012,0.0419410787935821,0.24208042155799,3.12387007005814,0.0326376559002147,24.6807584371697,0.74119602322956,0.909909154151678,0.0239338977533423,1.36019559310812,1.60635497378328,0.021942323029915,0.0296975378782461,0.123745147722046,0.134976761987044,0.508531060626487,1.34725653415846,1.03263765590021,117.530190149943,1995,17,0.293050667472021,1,0.0725909298219055,4.76669523802776,0.33012285131092,-1.157566668695,7.32329402426463,-4.76647787248275,1,0,1,0
"Comercio","Consumo Nao Ciclico",1482,"PCAR3","Novo Mercado",53051644444,12636916437,1469061076.9,23746217048,11562206266,80579271978,1207950804.9,11678813281,631823489.23,264220000,13236533488,38690325733,4115119939,2562947994.4,13250600250,3998493382.7,2229048715.3,2013,0.053463068915925,0.223166242064264,2.9434490738612,0.0703769724961557,24.6945316995279,0.727334529475682,0.973591820570676,0.0526712917107346,1.39484364382166,1.60561975818139,0.0477333049323525,0.0276911506192933,0.110985332997633,0.122466710784344,0.33333013880237,1.10462216585306,1.07037697249616,137.888738632202,1995,18,0.217942466952269,1,0.0668854091828988,4.92644711817385,-0.899703215901803,-1.15993161330179,7.30238565938443,-4.86859766466493,NA,0,1,0
"Comercio","Consumo Nao Ciclico",1482,"PCAR3","Novo Mercado",59684078450,12722546744,1665907244.6,31282327536,9405161373.3,85951631658,1221228066.7,14624566827,338428400.88,265050000,13878187912,34291299039,5252198903.6,2879264883.5,12760587146,4194938085.3,373845326.56,2014,0.0067762026778368,0.228468339226069,3.21973237000839,0.06667173266925,24.8123311291463,0.745660849081916,1.15728919312787,0.026780932086336,1.25626113187143,1.82414578585611,0.0243856332704194,0.0279120879112778,0.120037807180831,0.131828619181365,0.331958995393648,1.00978646251374,1.06667173266925,148.63472366333,1995,19,0.15758241758192,1,0.0696432104218145,5.0014917770144,-0.108925663504812,-1.16645386096319,7.42633832850248,-5.20452931831423,NA,0,1,0
"Construcao","Consumo Ciclico",2047,"PDGR3","Novo Mercado",23447659149,94741978.55,378240708.06,6743654668.6,9264374458.7,7421311685.4,103081818.58,1827725842.4,0,1323264000,6565274214,3343065480.2,337794926.54,794372903.55,7488437976.1,1220835334.4,6843092081.8,2013,-0.746505644450118,1.15416208337514,38.3856130259894,0.151817254699472,23.8780365037857,0.70915757810297,4.38269922837154,0,0.825288975949878,0.425234704041914,0,0.0161312779948071,0.0576123244408326,0.906982448295697,2.9274379963998,17.956506702595,1.15181725469947,137.888738632202,2007,6,0.395108714257095,0,-0.05344504879092,4.92644711817385,-4.45911736016444,-1.15813007164546,6.6787940695832,-10.5389581470373,0,0,1,0
